Airfoil.dat
1.0000000000000000 -0.0000000000000195
0.9804855860725274 0.0010658939379297
0.9527003644801969 0.0044701183846924
0.9140862003570289 0.0125814551647907
0.8618572842477465 0.0259248007345890
0.7931774532013985 0.0430486295614375
0.7065838963537427 0.0599260961725410
0.6041640897144975 0.0717818648195828
0.4924464124850162 0.0764376768086747
0.3806225957341285 0.0756533447606341
0.2775727626435422 0.0717105402606164
0.1896262710372423 0.0646521500379031
0.1194447275388769 0.0554821217897252
0.0664128126868107 0.0458722092594931
0.0287135521776876 0.0344722726640999
0.0062983244959635 0.0181229994044307
0.0000000000000000 0.0000000000000000
0.0000000000000000 0.0000000000000000
0.0063524588488675 -0.0180931217169713
0.0291715345905458 -0.0338205514730827
0.0672824297667176 -0.0437644483694667
0.1205955379476287 -0.0516947717577321
0.1909825830685576 -0.0591540833660716
0.2790936136068566 -0.0636604728520799
0.3821784756905086 -0.0615288723728028
0.4932131162069509 -0.0486290187965979
0.6023169901721618 -0.0242088488099845
0.7022066010055001 0.0014376199994085
0.7892764936992482 0.0153385764671337
0.8600052633426896 0.0153376183809177
0.9135529785079954 0.0091607121632880
0.9526105580456208 0.0035879237934071
0.9805029860281391 0.0009740920062434
1.0000000000000000 -0.0000000000000195
